family,record,run_id,path,syntax_hash
X05,R0058,06cee2500d24f0e84e3de94b,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/06cee2500d24f0e84e3de94b/attempts/attempt-001/workspace/app/service.py,808f2d91690d2cffefff622c34719757ad04c46d05abdf19ebc52c1ac329eb0f
X05,R0059,38f77ba121acec1d12e81951,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/38f77ba121acec1d12e81951/attempts/attempt-001/workspace/app/service.py,3a8ef9a95803fe17f6b9842a8be8bd7a6b6f89da01b74c2daa4569aa98522502
X05,R0060,e83b600e2abde1b605547e2c,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/e83b600e2abde1b605547e2c/attempts/attempt-001/workspace/app/service.py,10878b2dbf7a1e94a353b9f4a21bfdb02b5141dd5ff39903750a52d61d0387d3
X05,R0061,608398c6d37f46e516e0d3f4,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/608398c6d37f46e516e0d3f4/attempts/attempt-001/workspace/app/service.py,4e7066ad89dd8ad346460a030803b9c83aa1088e0b2adde2ccf1b9f52be18222
X05,R0062,efcb679f0bb6ee81ca77d152,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/efcb679f0bb6ee81ca77d152/attempts/attempt-001/workspace/app/service.py,bc6fb604e6b7daa849fc59c63ea257ebe56dafb73fb0d93bcc436da30d65dbb3
X05,R0063,7f286ce8cb255da3ab5e675a,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/7f286ce8cb255da3ab5e675a/attempts/attempt-001/workspace/app/service.py,1b3597f031847c9d51bc1f570c349ac0c7134c6a585d7a19061f0b0e25d99dd7
X05,R0064,4dbdea3c1d9b933a6e657dcb,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/4dbdea3c1d9b933a6e657dcb/attempts/attempt-001/workspace/app/service.py,f9ae35423901de931b87784b3ea3212ce09bf29bbc88c2df9f7493666a9ed6ae
X05,R0161,8b8db58d0f558744df41dd71,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/8b8db58d0f558744df41dd71/attempts/attempt-001/workspace/app/service.py,9ca6795f7e2f6e02732e524a3490924f4891b55f71561a0ee02d1d7c27c437a8
X05,R0162,2a2d4f6bcb98371fb708ab9a,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/2a2d4f6bcb98371fb708ab9a/attempts/attempt-001/workspace/app/service.py,8cff3fd2199bf4f9ea71639de2fd0f72716c82409fa0e176a4c5a0bf91b6d548
X05,R0163,a84e48dc3967e80fd84c8908,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/a84e48dc3967e80fd84c8908/attempts/attempt-001/workspace/app/service.py,4850978a3d86e4bf6616a73bccf732cadf14eee3b21af4a0e219425963c42339
X05,R0165,7d95a888a8d55c0131161129,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/7d95a888a8d55c0131161129/attempts/attempt-001/workspace/app/service.py,2f6392fa02d6f03c303e92cc8b3448059a6c48e242bd004ee7c835325d8edf29
X05,R0167,5c8c00e9076e557fd70e5654,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/5c8c00e9076e557fd70e5654/attempts/attempt-001/workspace/app/service.py,901f2805140d2a1c8a4ef70079d67024988244aebbdcfd87ab7227f279b95e93
X05,R0168,6e416f463d05143e8ffbcd6a,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/6e416f463d05143e8ffbcd6a/attempts/attempt-001/workspace/app/service.py,a49ba07de80617562ffbe8989346e0ce653ec6c328a0cacbdd77eb37b19769ba
X05,R0265,5f44d9bb279b15f4a52b5c54,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/5f44d9bb279b15f4a52b5c54/attempts/attempt-001/workspace/app/service.py,95bb49c0bedac11ee7f39da9c418585080d343ab1e67a0099178c141fb2fa4c3
X05,R0266,c8b31b24353918eb699b83dc,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/c8b31b24353918eb699b83dc/attempts/attempt-001/workspace/app/service.py,e138748b19b602f7705696c742ca7655a2fef147c9ab387cf94eee65e57a7fd9
X05,R0267,b0bc92bac75ec4c6c53e05d1,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/b0bc92bac75ec4c6c53e05d1/attempts/attempt-001/workspace/app/service.py,e9cfbe2a7bd27c8c6182cf02937696cc313cfca10c56e756485aebf16284b8dc
X05,R0268,a812ccccf8991c76cd3c18b5,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/a812ccccf8991c76cd3c18b5/attempts/attempt-001/workspace/app/service.py,60630febb7ee46502ea5fb312c6bb7612090a6e2e8ab36fddfdb3c5c9b9158ea
X05,R0269,eb7f743236649bc96fab11bc,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/eb7f743236649bc96fab11bc/attempts/attempt-001/workspace/app/service.py,035a428ff23d8c6accc9f5aa59bbc930b3fddf2f025862d14df82952331c1f63
X05,R0271,1e8dd4dd511257bb6cfcf235,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/1e8dd4dd511257bb6cfcf235/attempts/attempt-001/workspace/app/service.py,6d845c1ce965185240dda286e857c358eaeedb01f09f4dbaf7472830b35d0507
X05,R0272,66522a4e0a6640c56b8c5caf,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/66522a4e0a6640c56b8c5caf/attempts/attempt-001/workspace/app/service.py,95d15616723903026e18c4bb50418ea669dd302b1dc40a954948cb8c9e0c9dce
X06,R0065,d16048f444b04b3ce68c2d87,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/d16048f444b04b3ce68c2d87/attempts/attempt-001/workspace/app/service.py,72ace81863ce448fe047f499f24991fdbf9a9d633ca369606eafbdfa954ec03d
X06,R0066,6f19a40bb04f472e8df11100,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/6f19a40bb04f472e8df11100/attempts/attempt-001/workspace/app/service.py,bdaad670097304c9a4c28749c8d0e8734a5749c932293ae3a18b1fac38bb71ff
X06,R0069,af71f64ad0fc6fbac61bf89a,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/af71f64ad0fc6fbac61bf89a/attempts/attempt-001/workspace/app/service.py,d6bd6fb27a26ef591c6bf746b4741dc1b18d35e1bc45d952a868b7ca80a68f2a
X06,R0070,f4efcee7a2e3d772bea1dfa0,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/f4efcee7a2e3d772bea1dfa0/attempts/attempt-001/workspace/app/service.py,f819f4178f913e044bdf10396a995ef3a72713291d93d17d4860d9977d759dbd
X06,R0071,19f19dbf221e54435f25c3fa,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/19f19dbf221e54435f25c3fa/attempts/attempt-001/workspace/app/service.py,71c127d4d15409f76d6bd4e95314409a6746523839849993bfaf4ba18d313122
X06,R0072,ac01cae3ce449fb3c54b6ffe,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/ac01cae3ce449fb3c54b6ffe/attempts/attempt-001/workspace/app/service.py,ec455a953a3d5bc47d34fba3d0780cd2e3b6e79ea5a0077026c1ce43fbedb318
X06,R0169,bb533a0ca3d9a4ac8b7ee3f1,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/bb533a0ca3d9a4ac8b7ee3f1/attempts/attempt-001/workspace/app/service.py,0ebecad74432ef6e602080da38d3ba61554ff719c31d54e594bc9dbfa6f4cdd7
X06,R0173,87635e1bb0ece5bdf829ba1d,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/87635e1bb0ece5bdf829ba1d/attempts/attempt-001/workspace/app/service.py,26e6c0cb4dd5973b3238a2669ca57c78cf152bcee24a37ad57b4ed56413955da
X06,R0175,6a93ec3884ec04fe8487bc14,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/6a93ec3884ec04fe8487bc14/attempts/attempt-001/workspace/app/service.py,bda7c56d9beccfa0ae6b1a7ab271aaf5ebd82d3161f140e7f2c547de272d7a2a
X06,R0176,f7bc779237595e3e135a4d47,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/f7bc779237595e3e135a4d47/attempts/attempt-001/workspace/app/service.py,fb06c24baddde2cde8b2585f8a4841a1ab38d3a4fab217b68cd385bf6c0f2e65
X06,R0273,e180933997bdf9925eb1d01e,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/e180933997bdf9925eb1d01e/attempts/attempt-001/workspace/app/service.py,fdba80f6c5661a688e500c333fb989e480a27b351dc2f739fa36c99cac0feb84
X06,R0274,e7bc8589e27f2ab4a924e540,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/e7bc8589e27f2ab4a924e540/attempts/attempt-001/workspace/app/service.py,dd912c069fcde75aeefe698455504f1aa744bdaab4358884e46d917809175ede
X06,R0275,1c45ce8b3fa24653a9653f98,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/1c45ce8b3fa24653a9653f98/attempts/attempt-001/workspace/app/service.py,61ec7b2136d76ec8404d2c4bddac2815691f7fa0e360460ea4b390dbda92c7de
X06,R0276,c4bb3b5b9035da5c0423d971,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/c4bb3b5b9035da5c0423d971/attempts/attempt-001/workspace/app/service.py,791ce1893e3d1e9440e802455de5475692000b1d6c3fe0128e31eff0514c8bd5
X06,R0278,a5867fcbca2d4bcb85b66d10,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/a5867fcbca2d4bcb85b66d10/attempts/attempt-001/workspace/app/service.py,2a56b4cbf420784d746962c24c9673f53b2e80be48d177e4fe6316d6bea5b095
X06,R0280,cbd52953072b0a49654c4bae,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/cbd52953072b0a49654c4bae/attempts/attempt-001/workspace/app/service.py,44c19175537cad229857e2eee8a195cbb915f30502ab37e17d22692e646325b8
X06,R0377,22d9e5708b4d20491fa51e29,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-devstral-native-recommended-v2/22d9e5708b4d20491fa51e29/working-copy/app/service.py,f6966931e909ef75c6c6a1b3fa577d930016c24164fc004cf78fc921966b0b55
X06,R0378,a242754031730382aeab1677,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-devstral-native-recommended-v2/a242754031730382aeab1677/working-copy/app/service.py,9cb2cae51a3598e1aae3f994660d9bcf91a0d90aee723cd1e8d4af3e5291fc5b
X06,R0379,5603743490b251ac0b14a826,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-devstral-native-recommended-v2/5603743490b251ac0b14a826/working-copy/app/service.py,f6966931e909ef75c6c6a1b3fa577d930016c24164fc004cf78fc921966b0b55
X06,R0380,eddf7579e210694bd0755cfc,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-devstral-native-recommended-v2/eddf7579e210694bd0755cfc/working-copy/app/service.py,00f89104d183b77d193b53575dabd83eca2922effc11a5ba6e4b3b73be39dc18
X06,R0381,70de93823377cb623180c23b,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-devstral-native-recommended-v2/70de93823377cb623180c23b/working-copy/app/service.py,22b55cf420a7bfc2712d566f4c2440d591f0e622f64f9fe36f99f9a05aada0fc
X06,R0383,db4850165ec8c7856154415c,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-devstral-native-recommended-v2/db4850165ec8c7856154415c/working-copy/app/service.py,cbe33c525567afe365806d54443a734003d84340e1d4f0bcdc16c9a90cb5e190
X06,R0384,ef72751f188258e3e3356dc9,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-devstral-native-recommended-v2/ef72751f188258e3e3356dc9/working-copy/app/service.py,256ef6dec095770c81daab5ddd14470a795adba67384fe6f2abc646ff4190b90
X06,R0481,8e39563e1f7abdebc6763b0e,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/8e39563e1f7abdebc6763b0e/working-copy/app/service.py,29248261dfde3af7a8e2373ad3fcd1fc956dc11f97c17ab57a9d58e5b008681c
X06,R0482,cb2cfdb843ebf3f4b82e20cd,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/cb2cfdb843ebf3f4b82e20cd/working-copy/app/service.py,b48b109a3bc5aa4322847067a1f3806c8e512ac41572a108ee1297f67964863d
X06,R0483,e889f5888dfa9da3fb3503c9,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/e889f5888dfa9da3fb3503c9/working-copy/app/service.py,8d75d7949c2d304fb91b748a792df7f468a68f291367d50c0548c70b6d343b5c
X06,R0484,6be333b3ad6cfba108e7b860,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/6be333b3ad6cfba108e7b860/working-copy/app/service.py,d5e66beeb13ccfc442cc4834f2dde4170d4687ed10411cf4a61d1de76ea14f1f
X06,R0485,c4559fe2a7c8b7c123b0e7ed,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/c4559fe2a7c8b7c123b0e7ed/working-copy/app/service.py,afb4d753c4bea9b7be065bd637adbc1224e09a1ecc3590871e7e0999a36c3bcb
X06,R0486,031bf460ee242ec01a296905,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/031bf460ee242ec01a296905/working-copy/app/service.py,d7453f4f7b8c9fe445175f5072f6c52fce3c5b36dd3a00a7683949e33b1d395d
X06,R0487,21cdfae19490999e05a05bc8,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/21cdfae19490999e05a05bc8/working-copy/app/service.py,ad569ba0063f33a2658557e025856a12ba4965afda4ae257bc2ede2bf86cfde6
X06,R0488,909e8d04087f37da6c4f79f6,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/909e8d04087f37da6c4f79f6/working-copy/app/service.py,ad569ba0063f33a2658557e025856a12ba4965afda4ae257bc2ede2bf86cfde6
X06,R0585,2f420e92287a453373030c16,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-next-native-recommended-v2/2f420e92287a453373030c16/working-copy/app/service.py,ab5dae961669b49990d884992404b37328828cc0a7ee70b93c83dc802697289b
X06,R0587,64f32ecc53a9df9e82fcdae2,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-next-native-recommended-v2/64f32ecc53a9df9e82fcdae2/working-copy/app/service.py,f6966931e909ef75c6c6a1b3fa577d930016c24164fc004cf78fc921966b0b55
X06,R0588,d05f5299bf0f2a26a0b84211,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-next-native-recommended-v2/d05f5299bf0f2a26a0b84211/working-copy/app/service.py,d5e66beeb13ccfc442cc4834f2dde4170d4687ed10411cf4a61d1de76ea14f1f
X06,R0589,e8b34f13a6f9b28579f730d5,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-next-native-recommended-v2/e8b34f13a6f9b28579f730d5/working-copy/app/service.py,df95241369354d5b6b229a8d756399b938f09985dd3f1991a9f9dd3027de4597
X06,R0590,7d185c6d7a63f51ebc66f56d,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-next-native-recommended-v2/7d185c6d7a63f51ebc66f56d/working-copy/app/service.py,15b4729fd403143cb8257a7b3919f3530e54bf95dead734ce30b4bdc906e1882
X06,R0591,5934de62a46ceb5e21a382ef,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-next-native-recommended-v2/5934de62a46ceb5e21a382ef/working-copy/app/service.py,3f197185cff7cf5ebbd7acae59f2b9305390a89e72de3171bd4f417999195db1
X11,R0073,1c8028543822ef40880d5f36,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/1c8028543822ef40880d5f36/attempts/attempt-001/workspace/app/service.py,d3afe42a75fe2b9e4c73f007858699f97b10fe72ea335bf4035fffa66ea62354
X11,R0074,846041505f7a864c203ea1be,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/846041505f7a864c203ea1be/attempts/attempt-001/workspace/app/service.py,125d582ab59b25abed5cd169f148287ef2c9e03d34449f2101dffe698ca1eccc
X11,R0077,69725139b5576ba7571bbf30,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/69725139b5576ba7571bbf30/attempts/attempt-001/workspace/app/service.py,53d5f8e96a037dca8550e34d6f66e844ce7ad8b73c868e96b48342ebc2abe704
X11,R0078,60031b5b8a44b670d6f57b88,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/60031b5b8a44b670d6f57b88/attempts/attempt-001/workspace/app/service.py,3f265b73b5211d89200ba373dd275c402412ba28eccd2c6a88f8fb36455ef401
X11,R0079,d0d6eec491c1feca2ab34c65,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/d0d6eec491c1feca2ab34c65/attempts/attempt-001/workspace/app/service.py,b96a4277a9a9da9aed0a865466bc1c4e2b92169e3544460b04fce7dbd9a5fbde
X11,R0080,32bedde85d91ce7f02c0e080,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/32bedde85d91ce7f02c0e080/attempts/attempt-001/workspace/app/service.py,00bf9c0b1388e472a1001a8eb3d29f75efb058117e2a361b42c0ee1e3efbd569
X11,R0177,aeda47e032710cf852327775,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/aeda47e032710cf852327775/attempts/attempt-001/workspace/app/service.py,585cd48eac8ce2ded7073b9f0c15c666aa5bb6d7b6f33b1afd07e7febabf9e6e
X11,R0181,ac791bce2a30acc3ef3e6aa5,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/ac791bce2a30acc3ef3e6aa5/attempts/attempt-001/workspace/app/service.py,9d7b17a7f94abaf374217f08880046cf02f0f207a3d80df1e4b3e22f3b5512ac
X11,R0182,f4e8959458c2ee669240c3c3,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/f4e8959458c2ee669240c3c3/attempts/attempt-001/workspace/app/service.py,782accd2b362b2f6607e00c674b4f0ff1e8217f384a43b0b9febcae62374f1b3
X11,R0184,034e7ebda7ce4bd4544e33f5,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/034e7ebda7ce4bd4544e33f5/attempts/attempt-001/workspace/app/service.py,b82e2e9f53b35495d5a4063017803f4b123a706a27732485e8723e9327e6f44c
X11,R0281,aa37302931bebb0e8aa84bb3,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/aa37302931bebb0e8aa84bb3/attempts/attempt-001/workspace/app/service.py,89fb582882e8490f7df503e1421d7c3a8d2763b2ef6f81e8e2ef993d17e20f66
X11,R0282,4e0d06fb76a17002080a0e5c,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/4e0d06fb76a17002080a0e5c/attempts/attempt-001/workspace/app/service.py,a1da9ff01aa9ea617cf1e96366a6abe9107c78a850e48ed69079d8d696406734
X11,R0283,ce80173624f71b3e5de6323b,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/ce80173624f71b3e5de6323b/attempts/attempt-001/workspace/app/service.py,68f76395ab95e3fabf734cf59ea523b983d8b68366be0b50d7f59a28a64dfc09
X11,R0284,53d3d98ec7c8027297c80981,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/53d3d98ec7c8027297c80981/attempts/attempt-001/workspace/app/service.py,4fec1a19e9a7dcd111f810e7f0761b25cc37125203485b3a2c68c0c0a840f92f
X11,R0285,fe7cb975ef119852d4bedce0,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/fe7cb975ef119852d4bedce0/attempts/attempt-001/workspace/app/service.py,4ccc6e97b98de03821528380e214751963f0c6fd6960d8ce98ff87193dcc20bd
X11,R0286,e2343fcd907af66473586579,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/e2343fcd907af66473586579/attempts/attempt-001/workspace/app/service.py,6ca2efbc8c0814bc405e7bfb36b157a701c74e97ed93131f40717f9dacdf1d60
X11,R0287,6b802d6d1b20969147597a58,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/6b802d6d1b20969147597a58/attempts/attempt-001/workspace/app/service.py,2e371e730e11a5e0e4dd5ab9ee8969c2f2ebfa7485e257ad692964819b553cdf
X11,R0288,67af78f764e8137e1731e7c4,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-terra-medium-v1/runs/67af78f764e8137e1731e7c4/attempts/attempt-001/workspace/app/service.py,2c8a5b8d5ac6c073e07ab5e914d3d7762dd60f027c6b2b030267c2945948df2c
X11,R0389,05a1fae4eb72c2c6e9372b30,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-devstral-native-recommended-v2/05a1fae4eb72c2c6e9372b30/working-copy/app/service.py,cb9d0328fb328f6fac23d099539a948cceed91552fff6735a124c7f32f5e4971
X11,R0390,0b08e0d0b4721dd7d54039c9,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-devstral-native-recommended-v2/0b08e0d0b4721dd7d54039c9/working-copy/app/service.py,48e97f0e42cf9544d4b8d0bf6fc28c0e2f7559821797fdef61feebe94220cfa2
X11,R0391,d4fab97d4169bfa0b6baae88,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-devstral-native-recommended-v2/d4fab97d4169bfa0b6baae88/working-copy/app/service.py,e0771daf964f641b6099579a89b15ae83e6e120a9e6456f8dbfeab2f4768be46
X11,R0493,eb82a77f5b20af5c8cc4c941,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/eb82a77f5b20af5c8cc4c941/working-copy/app/service.py,86eeb42a0d6c5bae5e500166233241ff6bf9495d3dd7d39fa3a848818a07dcc1
X11,R0494,7505cde5d502dffe4ce8c482,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/7505cde5d502dffe4ce8c482/working-copy/app/service.py,3055c3a38a3161e141b4b3ddcc5d0c457d2b57d1666fb5e8dfde98faf414935f
X11,R0495,71d42e09a3c6a50631ae00f3,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/71d42e09a3c6a50631ae00f3/working-copy/app/service.py,4d900bab5dd7727cb393ead0f90eefb526d897eb24d51f09fcf1a149f7da2682
X11,R0496,2bfb25d372387e2c066b1d99,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-native-recommended-v1/2bfb25d372387e2c066b1d99/working-copy/app/service.py,de03f7f1ad4a706f9ee7fb140aa7ee3a0acdec5bcc61a6f499c3a3794351a426
X11,R0599,ab449c4bfe5cc002764329c9,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-qwen3-coder-next-native-recommended-v2/ab449c4bfe5cc002764329c9/working-copy/app/service.py,85ad6f32e8157d354fd87fb383770b73d08480f1427138d80eca9c3a2c1c8500
X20,R0081,e742b1a2dddf683f05adb1f1,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/e742b1a2dddf683f05adb1f1/attempts/attempt-001/workspace/app/service.py,8888885a0e9e7e84e1a2cc8ae30f97f80b0e916365238a3dc5b7febbb1d2284f
X20,R0082,458b3e1e2b11bf313b1e3c52,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/458b3e1e2b11bf313b1e3c52/attempts/attempt-001/workspace/app/service.py,9371595f8bd4f8b69d4ba61bebf25f78e2364e33db4cbcfd85165b07469d2703
X20,R0083,b6e466800a7e91b56e7f9be0,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/b6e466800a7e91b56e7f9be0/attempts/attempt-001/workspace/app/service.py,7437c2b7d20a57ba3dbdeffd7d6812c16bd399dacd772c1376c8d7c8f6c3818f
X20,R0084,169fb58374da74bd21996f4c,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/169fb58374da74bd21996f4c/attempts/attempt-001/workspace/app/service.py,fca56ec55c1acdf2db1b8c326f6f2f1269682be77c95deaed5600c32817c8cff
X20,R0085,8ffc5babf5fed378ff37e6d6,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/8ffc5babf5fed378ff37e6d6/attempts/attempt-001/workspace/app/service.py,6d11bedb07a056c1771305f9d029ffccf5ed4a2a9ef9b78863d873800439c4fe
X20,R0086,947d65c50244f47af3c7941f,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/947d65c50244f47af3c7941f/attempts/attempt-001/workspace/app/service.py,a4075b581fd7888041f5f0645f9b5b95ce9cb816207127f65c1b9093e74c579e
X20,R0087,289d603259e3eb9ac47d0355,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/289d603259e3eb9ac47d0355/attempts/attempt-001/workspace/app/service.py,9371595f8bd4f8b69d4ba61bebf25f78e2364e33db4cbcfd85165b07469d2703
X20,R0088,7918f1606c3c20dfc91bcde6,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/7918f1606c3c20dfc91bcde6/attempts/attempt-001/workspace/app/service.py,9371595f8bd4f8b69d4ba61bebf25f78e2364e33db4cbcfd85165b07469d2703
X20,R0186,019a6605add7afbf33782843,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/019a6605add7afbf33782843/attempts/attempt-001/workspace/app/service.py,b4f1469bad37653228e603ae76ad15ba060fd5c7ffa8ec4e633b31dd483e0a58
X20,R0187,b798dc07320ef4857ecc6556,/home/anjum/final-13-audit-20260906/evidence/controlled-synthetic-final-13-codex-v3/runs/b798dc07320ef4857ecc6556/attempts/attempt-001/workspace/app/service.py,b4f1469bad37653228e603ae76ad15ba060fd5c7ffa8ec4e633b31dd483e0a58
